#  #1, #2, #3
4.46,216180176463.68,10091.00
5.49,200463227782.58,10054.89
5.21,204849881203.69,10076.59
4.45,205797623338.68,10011.17
5.32,214506767283.54,10017.55
4.97,218910009936.39,10015.14
4.23,208935925195.41,10054.14
5.12,217750306811.74,10063.41
4.84,210244736385.77,10013.46
5.69,205814856813.42,10018.57
5.80,217759461620.76,10027.82
5.72,205179007479.25,10096.24
4.53,219283496648.83,10055.83
4.76,218328234454.65,10042.00
4.72,201959627585.76,10054.20
5.33,219388496720.99,10017.38
4.31,208694668230.65,10048.01
5.99,203672181601.41,10095.05
4.39,208640648912.98,10013.71
4.53,211325733678.35,10029.31
4.80,210369168445.13,10089.64
4.73,219431239145.28,10079.14
5.32,211761334298.69,10067.65
5.32,213548451124.87,10080.26
5.67,201716585017.73,10007.87
4.67,200112354815.12,10087.28
5.23,212684114357.74,10001.51
4.06,208561610293.47,10045.62
5.47,218337534387.02,10090.32
5.29,213426359629.06,10002.97
4.71,213114061727.89,10030.55
4.55,213260999138.87,10014.36
4.29,210082885189.33,10019.93
5.36,210432119802.36,10060.05
5.13,202452584336.06,10028.56
5.44,215015346879.22,10081.18
5.79,217947334178.84,10057.27
5.02,207284444764.19,10040.35
4.72,214696191423.47,10058.52
5.22,208565895905.78,10023.55
5.32,207522439700.07,10015.14
4.92,202839888319.29,10083.12
4.84,218179537244.17,10090.04
4.68,203891308737.60,10039.73
5.93,210126548091.72,10096.59
4.95,205417243917.25,10058.46
4.72,211516430281.90,10001.11
4.47,201621453762.14,10054.26
5.46,207455735300.17,10065.84
4.75,204468733303.13,10064.34
5.32,201657544165.04,10074.02
5.42,202037631125.69,10017.35
5.96,212054662562.10,10065.41
5.31,210313962360.76,10049.81
4.43,201596890611.26,10088.52
5.65,212119525478.79,10031.03
4.79,203493729614.85,10084.12
4.36,207265296691.02,10005.10
4.76,201021093861.52,10033.35
4.48,213150497176.46,10088.22
4.73,212741960783.00,10090.52
4.38,215985836215.50,10051.79
5.32,201563786477.49,10085.14
4.22,215209662234.89,10031.24
4.98,211982367984.81,10084.39
4.01,201238417503.03,10091.76
4.88,214490089770.04,10065.20
4.85,214888918069.30,10022.23
5.09,205313378334.86,10047.55
5.83,201989060821.51,10063.18
4.72,204261277384.39,10026.16
5.38,215966559510.61,10035.49
5.66,200971930419.28,10065.11
5.04,203663532553.89,10091.18
5.05,213705132784.84,10037.47
4.78,219194083200.59,10026.90
5.52,201521552926.82,10005.82
5.77,201351384204.03,10060.19
5.18,211092286083.01,10005.96
5.51,210503551435.07,10092.01
5.29,217093739133.81,10010.85
5.09,211178197010.53,10062.98
5.38,210064257492.79,10020.18
5.18,206773378482.42,10016.54
5.38,207408151020.30,10001.54
4.34,211726799840.00,10077.03
4.87,209085834978.71,10048.78
5.12,203506051262.29,10090.89
5.14,213190881401.88,10064.22
5.19,209856213266.77,10036.03
4.33,203618442578.43,10017.85
5.18,216427105326.36,10089.06
5.92,211552323423.86,10045.33
5.47,202251420183.16,10033.56
5.58,203876173027.04,10060.11
4.76,218042831301.00,10027.48
5.05,207515323279.71,10073.94
4.92,209089920013.96,10068.69
4.93,219747394978.18,10024.58
5.44,206124273683.72,10042.61
5.01,200059134596.50,10014.06
5.66,200802983026.98,10025.60
5.26,206119311533.98,10023.45
5.35,213184143030.52,10006.18
5.40,202604808112.88,10093.73
5.69,200155144384.77,10051.25
5.55,202505951753.76,10071.21
5.39,209110992606.27,10020.67
4.94,208320171342.15,10078.68
5.33,211892397564.64,10032.93
4.93,212340343929.14,10055.20
5.27,207636482479.34,10046.93
4.82,218545046630.92,10022.10
4.81,214404925210.13,10011.96
5.24,203354377657.99,10014.11
4.71,219488702069.71,10005.80
5.28,211006758024.94,10036.75
4.28,216344929343.46,10072.11
5.05,212219466410.86,10025.16
5.20,201875103479.98,10025.40
4.43,210696842633.11,10078.55
5.30,205036294422.13,10064.12
4.71,210776184518.91,10056.27
5.03,205407362998.79,10084.31
5.51,202934099301.65,10041.81
4.61,209353257915.08,10088.01
3.94,204454639804.54,10095.93
4.97,200164831969.52,10065.92
4.81,215328250678.46,10005.42
4.25,205151421182.91,10021.37
5.12,214150364092.47,10027.63
4.97,211184681125.56,10046.82
5.19,214016754464.56,10009.93
5.26,219180051642.80,10000.79
5.16,208994733795.83,10017.22
5.36,205474851954.44,10038.33
4.88,208758350774.47,10065.95
5.94,212536899813.34,10078.20
5.19,203879474100.21,10072.79
5.10,203148930198.48,10036.73
6.35,218388483331.62,10000.20
5.30,204829811385.05,10010.41
4.78,207932448874.09,10058.03
5.77,203664180243.65,10091.72
4.90,215004320553.27,10014.50
4.99,209276276545.09,10010.25
4.48,208543059823.44,10038.13
4.88,203142307521.73,10074.07
5.31,208103314793.18,10044.72
5.72,211486589301.05,10051.13
4.87,214055116921.30,10053.08
6.03,206312402780.50,10010.61
4.35,212674086768.79,10050.88
5.56,219830601827.91,10095.99
4.79,219436119169.62,10028.04
4.45,204659907035.99,10047.86
5.24,213236491987.14,10031.03
5.75,209208358861.30,10055.56
4.99,213057860833.34,10014.28
5.56,217898723411.98,10094.12
4.05,213394630371.02,10099.40
5.91,209123290861.38,10027.50
4.87,215515561670.68,10034.10
4.49,216543704870.54,10008.25
5.10,206370720129.09,10074.31
5.21,219361271748.26,10053.48
4.90,218609761958.72,10016.47
5.66,206897228503.38,10025.82
5.19,202922485835.63,10093.35
5.46,213181628600.75,10027.46
5.65,210100570748.29,10055.75
4.96,213407514532.74,10065.20
5.63,202727550435.71,10088.02
4.52,217360966395.67,10035.97
5.00,210874735426.47,10033.77
5.03,215003011536.52,10024.22
4.68,217707181459.44,10019.44
5.04,212192245995.29,10057.56
4.09,203393270148.96,10016.40
5.54,209656240471.78,10047.08
4.37,219270414497.61,10077.98
5.05,206008916795.44,10019.46
5.65,215852379733.22,10074.19
5.57,213750187214.63,10094.30
4.22,212789194197.17,10050.42
4.67,218357950534.07,10063.39
5.06,218438770422.47,10028.15
4.04,215337405324.07,10033.88
4.55,216069808962.64,10025.76
5.68,202652668134.53,10047.83
5.78,204318324644.63,10044.55
5.40,207871830150.47,10094.92
5.21,200446824184.10,10032.02
4.98,209598371467.87,10031.61
4.79,217954089457.76,10086.71
5.37,219026497285.68,10007.71
5.62,215192975580.06,10075.66
4.57,208726367937.17,10093.87
6.15,201005303114.09,10058.40
4.44,208438424044.37,10010.79
4.44,212082892286.84,10081.45
4.55,205280489316.21,10028.83
5.11,216108789685.12,10010.90
5.38,210609734080.74,10067.13
4.85,206875858623.69,10022.27
4.24,208955879366.69,10064.34
4.59,203061556077.38,10043.55
4.32,203461178319.78,10091.14
5.10,207620881261.47,10077.41
4.40,214398543175.56,10061.33
4.92,210453251413.48,10088.22
6.00,217736177866.83,10029.91
5.69,209524777699.64,10086.94
5.71,213265949416.19,10056.96
5.66,202241021930.10,10054.35
5.00,217504605244.23,10013.64
5.21,202667262750.63,10044.66
5.57,212028837243.68,10059.41
5.04,201527105391.48,10061.77
5.09,213168914146.50,10069.45
4.43,210979307342.02,10092.98
5.16,218677508981.30,10079.31
5.10,211707312106.76,10092.62
4.92,211000541586.15,10016.08
4.58,210789097661.57,10048.51
5.03,216181204928.59,10053.03
4.73,213939882492.88,10022.49
5.13,206837823515.44,10023.94
4.56,215076955084.56,10092.68
4.72,202297850083.69,10003.37
4.71,210329180261.88,10001.45
5.25,201996649492.26,10042.86
5.37,211833745182.16,10095.00
4.93,217656120242.90,10066.44
4.45,202782848050.01,10024.75
4.44,214355100712.04,10088.94
5.04,200569055196.77,10067.45
4.33,209479202565.29,10017.35
4.74,218439832453.89,10031.89
5.08,219245023309.47,10048.79
5.29,219741044661.38,10020.44
4.86,205341796743.82,10075.44
4.83,201169266797.38,10005.37
5.11,207396802635.57,10038.65
4.32,204385369384.96,10043.03
5.65,203570936068.34,10027.51
3.78,216535129640.77,10069.14
5.22,208098915472.55,10008.95
5.47,218706979213.49,10058.18
4.77,205788231231.53,10051.30
4.35,213367847591.26,10045.50
4.46,218722628778.88,10075.96
5.24,202238044246.58,10048.49
5.16,219489983320.72,10025.38
4.87,204616674721.30,10014.61
6.03,215044457369.33,10035.51
5.25,207256557576.93,10048.64
4.49,205822058568.83,10005.24
4.04,219461788400.69,10066.21
5.22,212236047668.12,10034.84
4.56,206367955698.90,10061.02
5.44,216893479759.09,10066.88
4.63,207195855847.15,10005.21
4.59,212888855900.15,10033.85
4.93,211248233052.27,10077.03
5.17,217762262218.59,10001.41
4.61,211402559396.85,10006.21
3.77,204110951701.37,10096.81
5.26,216322078644.18,10071.36
5.17,213855039861.44,10006.57
4.75,212721861695.97,10044.60
4.86,213737504841.45,10083.22
5.49,203968195179.22,10086.47
4.81,214397377246.98,10022.47
5.01,201109266156.80,10047.69
4.85,211582497033.92,10070.58
5.40,207538739501.80,10073.06
5.19,200818797741.52,10041.07
5.29,218227785845.43,10064.39
5.03,200810001419.99,10047.77
4.64,210655056148.63,10057.23
5.42,216084218042.71,10047.43
4.82,212662140429.93,10009.74
6.22,209137672119.79,10018.38
5.16,214561596689.85,10026.69
5.62,212213899425.06,10051.50
4.83,214958563132.57,10074.19
4.21,209390618009.47,10075.21
5.60,216063425730.46,10045.67
5.12,214559314032.81,10040.51
3.87,219187310341.30,10082.43
5.11,202647334804.84,10037.63
5.31,215333224930.57,10094.70
5.75,210389048415.05,10033.54
5.59,203402059189.82,10059.16
5.04,201799639615.81,10062.49
5.45,214621281100.99,10069.38
4.87,213469585992.15,10017.45
4.62,219847418248.29,10010.26
4.87,205230189059.18,10064.44
5.53,207664608009.53,10038.63
4.42,205660464716.12,10006.15
5.34,210714390886.07,10014.06
4.18,201791442440.85,10084.83
4.72,218280579976.03,10054.61
4.16,205670148917.92,10062.07
3.88,208593382485.28,10039.76
5.55,209029617952.90,10002.73
5.01,206600365697.98,10011.78
5.50,212707871755.43,10026.79
5.49,211368840815.78,10026.19
5.41,203118372498.04,10012.30
5.26,204315404444.19,10030.65
4.00,210588991369.78,10094.59
5.19,207911429091.42,10092.54
5.44,216435944334.95,10048.25
4.32,211038802345.36,10071.93
5.36,207058417092.79,10021.40
4.88,208531672835.02,10087.99
5.75,206360601051.47,10097.09
6.13,207460965121.32,10011.36
4.59,216580543311.73,10063.72
6.07,207863154871.56,10032.01
5.37,215664651127.63,10016.14
6.06,211759847891.38,10049.57
4.17,201204223865.53,10014.99
4.62,209692554562.03,10093.45
4.38,218548499639.17,10063.17
5.19,202055049101.02,10048.13
4.11,213003399166.06,10002.48
4.51,206477363672.90,10014.95
5.32,206831817748.67,10067.11
4.93,210454258421.17,10091.75
4.50,216597963228.32,10095.58
4.01,210229927844.88,10023.21
5.45,217085017521.70,10086.96
4.60,207088046168.06,10059.33
4.49,201992538451.49,10078.84
5.76,204310208045.04,10080.79
5.49,209825948342.41,10060.26
4.51,211373909155.91,10073.19
5.03,202239694068.78,10074.67
5.10,204865940766.20,10087.48
4.66,206478773937.13,10047.37
5.37,200945835234.69,10004.11
4.97,215183513626.38,10068.42
4.38,207048538684.63,10085.69
5.91,202157649170.21,10057.30
5.52,212911446301.06,10067.44
5.05,201633679352.65,10070.39
4.74,215866198338.70,10062.14
4.52,209198959253.65,10081.42
5.24,201406861019.15,10024.57
3.94,205408644703.59,10026.12
4.20,208413612662.36,10001.11
3.73,218401156325.16,10044.57
4.63,214834870433.36,10073.56
4.98,218469207653.73,10005.16
5.24,202512130306.91,10097.98
5.48,204856956237.69,10063.27
5.29,206943639383.33,10070.68
4.67,217415549947.97,10047.74
3.90,201658331592.88,10031.58
5.45,204658448755.82,10074.87
4.93,206911153714.98,10037.70
4.92,218727701836.20,10052.75
5.28,203253950985.22,10060.71
5.60,208403275683.34,10074.35
4.29,219751867305.44,10041.92
4.73,213075777306.30,10055.61
5.85,205946659768.65,10021.67
4.60,215719618354.80,10096.88
5.22,212304200138.92,10093.50
5.02,215733206259.35,10014.13
4.57,203286407993.88,10098.02
4.64,216023906761.40,10004.70
5.45,218038589661.81,10069.34
5.17,206881469753.01,10044.97
5.21,219397810613.74,10099.18
4.62,208110120546.72,10032.95
5.27,209432203311.47,10082.33
5.15,202593280490.81,10079.30
5.35,215491605550.26,10091.48
4.72,209063970451.54,10040.47
4.14,218130080764.45,10028.57
5.11,202513937362.29,10051.47
4.99,216272255378.13,10087.94
4.86,217382294345.60,10070.24
5.48,203160814892.03,10037.81
4.93,217645395197.00,10042.74
3.91,218138847710.81,10070.20
4.82,202505738783.42,10047.76
3.59,218522471768.86,10081.00
4.70,205747980558.33,10064.43
5.07,210446592922.65,10084.19
5.08,216112611965.38,10046.32
5.43,212623619035.09,10010.46
4.81,209669548542.58,10013.84
5.44,207661514865.57,10050.92
4.39,207061460020.44,10081.24
5.66,200783202801.70,10018.60
4.93,212259927158.05,10013.00
4.94,210937167277.86,10038.10
5.22,211334910369.86,10022.29
5.41,203660902380.39,10079.41
5.01,218790330435.52,10004.78
4.97,200619864676.39,10046.52
4.99,201595304249.21,10088.41
5.71,216642772333.38,10004.23
4.33,217297027577.71,10085.11
5.27,215054873889.82,10007.93
3.81,211600204861.69,10003.07
5.09,208330860126.16,10035.64
4.80,207697838268.12,10000.10
4.44,217250499770.94,10012.01
5.25,202117167367.42,10014.27
3.78,200238191001.11,10052.35
4.75,215042856957.38,10025.21
5.33,215924451000.09,10052.98
4.47,203215879450.55,10027.37
4.17,219596947066.03,10093.66
5.09,207016698024.84,10049.56
4.89,211871215465.85,10015.96
5.31,208328655533.75,10064.62
5.15,217505581788.43,10036.53
4.74,202524944118.48,10073.00
5.25,205105277325.55,10058.86
6.28,205458807869.99,10067.83
4.58,214874967249.97,10002.03
5.01,210411641917.66,10003.40
4.81,212582618727.40,10083.28
4.90,205148672585.34,10029.06
4.95,208268641349.02,10042.00
5.69,219256659440.04,10018.42
4.58,202221599062.27,10022.33
4.59,217430360294.25,10073.27
5.25,201129936955.90,10005.78
5.00,206692972412.58,10085.55
5.19,207357555107.79,10004.57
5.16,212148845069.82,10091.50
4.63,207821133128.37,10079.27
4.93,215439974264.06,10044.68
5.08,208179495871.78,10062.13
4.51,218844297385.26,10006.45
4.77,205139749993.93,10008.05
4.29,205682364509.49,10078.47
4.97,214029446236.29,10084.82
4.47,218013357675.60,10079.05
5.12,204172447032.33,10076.32
4.71,207344073089.65,10033.95
4.89,207618258330.57,10043.51
4.70,204544072062.20,10024.96
4.66,214472637271.38,10018.73
4.99,210464780781.25,10082.99
5.35,214820985252.92,10045.17
4.60,214002229771.35,10054.51
4.89,206829732733.76,10066.21
4.45,202807982097.81,10054.07
4.52,219020577067.76,10049.46
4.13,207465372618.84,10058.51
5.36,200971178972.62,10067.22
5.25,200387555027.02,10098.57
4.29,204518880671.58,10021.22
4.90,215206976128.28,10093.80
5.41,217903992378.31,10046.78
4.71,216740838005.19,10041.62
5.00,213676397678.79,10022.02
5.28,212957788341.35,10029.35
5.21,205316467525.04,10089.88
4.99,200210519664.27,10076.44
4.86,204420400796.84,10024.09
5.96,209340747630.39,10054.12
5.06,209051480052.46,10035.64
5.99,212495558549.49,10027.75
4.68,218751095666.74,10091.86
4.66,208545377238.66,10078.90
4.55,213894205443.52,10090.46
5.33,214550127952.06,10083.88
5.52,210039943297.21,10082.18
5.11,219245406423.96,10010.35
4.90,218833335753.78,10058.33
5.14,202420296342.30,10047.34
3.99,208604762570.53,10099.15
3.98,219306943593.65,10068.86
4.96,205871244706.23,10045.56
4.19,215605461718.29,10070.43
4.48,214821016865.63,10060.89
4.68,214433411742.51,10079.79
4.73,214862038762.60,10005.19
5.29,214554285604.35,10062.56
5.26,212261732624.27,10098.07
4.91,214186030891.36,10089.43
4.67,203826010328.51,10078.56
5.04,213275972206.08,10040.35
5.82,207513390010.76,10032.67
5.65,213954433014.38,10008.91
4.97,205223552401.32,10000.97
5.25,218027021654.26,10013.11
5.17,207408790514.39,10066.94
5.08,212637157523.28,10007.74
5.53,210967369627.25,10075.84
5.04,219381671939.89,10048.16
4.65,202571677719.29,10024.08
5.23,207915190623.88,10004.88
4.59,217934019895.49,10004.94
5.55,208411390377.67,10092.70
5.18,200939821308.29,10094.80
5.18,211288827254.77,10081.66
5.39,202405575256.87,10073.86
4.44,213929899417.97,10089.12
4.93,210044946588.22,10052.04
4.87,210685579900.66,10099.83
5.00,204958344964.75,10074.29
4.76,214148921033.32,10089.72
4.70,210124374352.21,10082.02
4.31,209632877818.84,10074.89
5.42,213683795435.70,10014.34
4.34,209422484835.18,10006.68
5.74,217591209827.76,10064.66
5.29,203958896534.91,10030.82
5.16,218292083622.25,10027.73
5.05,204372707484.77,10023.14
5.87,212528427344.93,10099.10
4.23,212086464151.38,10047.73
4.84,202161264886.59,10045.59
4.17,213765650050.73,10003.33
4.81,218263261873.72,10070.18
5.33,207604260722.82,10076.21
5.14,208533988404.17,10018.53
5.06,214782232671.88,10029.48
4.69,214503488575.58,10066.56
4.78,201396092687.28,10009.08
5.53,202132154115.10,10039.26
4.87,214537639936.76,10054.01
4.54,218000582050.30,10052.42
5.18,209790752214.46,10041.97
5.84,216871816058.40,10037.32
5.30,211557561663.02,10004.80
4.67,204684862122.34,10075.28
4.65,218858259857.97,10045.00
4.75,212557124760.09,10093.62
5.26,202904530415.70,10078.84
5.47,218986365550.87,10049.08
4.97,213173915337.31,10026.33
4.79,219837155301.63,10027.17
3.97,209077783259.32,10047.69
4.82,213707507757.64,10009.45
4.99,200639267454.42,10070.69
4.81,218630693932.43,10001.60
5.08,212228929243.97,10095.86
4.66,210469169686.13,10092.38
4.29,200020575224.39,10029.55
5.06,209771711910.70,10088.65
5.64,210459910684.60,10031.53
4.91,211478649335.78,10079.64
4.99,200913602321.86,10065.17
4.78,200576257736.76,10094.02
4.57,218334315581.25,10058.89
5.17,209806333531.08,10018.00
5.42,206639433380.00,10022.98
5.23,216561494509.83,10037.06
5.50,205751565985.64,10052.63
5.06,206378489486.33,10017.76
6.15,212420964760.10,10071.16
5.64,214731863274.89,10039.51
3.96,213031114423.15,10038.31
3.93,208556220668.49,10002.09
5.28,204057304969.58,10029.08
4.13,205929437187.45,10023.39
5.05,203232992493.97,10068.76
4.56,219865905446.70,10019.30
6.31,207969549394.23,10034.74
3.78,209044150079.01,10094.86
5.24,212120858922.25,10002.54
5.09,211431479543.19,10066.39
4.36,204588689942.43,10006.83
5.27,210505863356.36,10067.70
5.18,201972037837.50,10081.22
